crowdfundingp,5,4,1315170023.959866,7.955770631184035e-05
crowdfundingp,7,7,1267566253.9871116,7.667804308820199e-05
crowdfundingp,6,5,1297553069.0045772,7.849201556242546e-05
crowdfundingp,9,9,1242437055.559884,7.515791918642248e-05
crowdfundingp,4,3,1339950993.893181,8.105676505873997e-05
gridp,4,3,0.0010709660705,0.000386916289046
gridp,23,22,0.000804526391692,0.000290657542275
gridp,26,28,0.000744633405334,0.00026901953463
gridp,23,25,0.000706030246353,0.000255073069443
gridp,20,21,0.000764129327823,0.000276062979038
gridp,6,6,0.00101413922329,0.03184555264537077
gridp,8,10,0.000689332802528,0.026255148114754132
gridp,35,35,0.000637273122091,0.025244269094014036
gridp,12,13,0.000702056738913,0.0264963533134906
gridp,40,44,0.000663860190085,0.02576548447215896
gridp,15,19,0.000687934181135,0.026228499406853362
Metrop,4,3,1150444.84785,2.89143509945e-05
Metrop,9,8,1031412.29893,2.59226831145e-05
Metrop,8,7,1032911.46389,2.59603619149e-05
Metrop,8,7,1032911.46389,2.59603619149e-05
Metrop,9,8,1023809.8065,2.57316082141e-05
CBM,4,3,3.46265177213,1.8608201880152846
CBM,4,3,3.56077569019,1.8870017727055781
CBM,4,3,3.58705137827,1.893951260795197
CBM,4,3,3.58705137827,1.893951260795197
CBM,4,3,3.49124928249,1.8684885021033637
CBM,9,8,0.0,0.0
CBM,9,8,0.0,0.0
CBM,4,3,3.49124928249,1.8684885021033637
CBM,8,7,0.484078909912,0.6957577954376187
CBM,9,8,0.0,0.0
CBM,4,3,3.58705137827,2.54357230428e-05
CBM,9,8,0.0,0.0
CBM,9,8,0.0,0.0
CBM,9,9,0.0,0.0
CBM,8,7,0.514763876771,3.65018228657e-06
CBM,9,8,0.0,0.0
gridp,7,6,0.000916889342517,0.03028018068831186
gridp,6,6,0.000943349126087,0.030713989094343423
gridp,7,6,0.000956228953408,0.03092295188703877
gridp,7,6,0.00105978654311,0.032554362889014005
gridp,4,3,0.00108654981021,0.03296285500695161
gridp,7,6,0.00104955203867,0.03239679056133103
gridp,4,3,0.00107429559791,0.032776448829998986
gridp,12,15,0.000770389071515,0.027755883547734617
gridp,27,31,0.00078044703828,0.02793648221018149
gridp,12,12,0.00079858387439,0.028259226358653196
gridp,22,24,0.000663385467949,0.025756270458842302
gridp,10,11,0.000741420885854,0.02722904489426234
gridp,17,17,0.000742587634316,0.02725046117620132
gridp,12,13,0.000758847379268,0.027547184597853654
gridp,24,27,0.000680087891789,0.026078494814476126
gridp,19,23,0.000771665387237,0.027778865837841508
gridp,23,24,0.000827046393328,0.02875841430482109
gridp,7,6,0.00106991969061,0.03270962687970954
gridp,4,3,0.00106056129672,0.03256626009718681
gridp,4,3,0.00106350578072,0.0326114363485446
gridp,4,3,0.00108725069856,0.03297348478037871
gridp,4,3,0.00108449596263,0.03293168630104618
CBM,4,3,3.58705137827,1.893951260795197
CBM,8,7,2.09013272199,1.445729131611595
CBM,8,7,0.510176409533,0.7142663435534288
CBM,9,8,0.0,0.0
CBM,9,8,0.0,0.0
gridp,4,3,0.00106444565088,0.0326258432976394
CBM,4,3,3.56077569019,1.8870017727055781
CBM,9,8,0.0,0.0
CBM,9,8,0.0,0.0
CBM,4,3,3.56077569019,1.8870017727055781
CBM,8,7,0.507125931349,0.7121277493178766
gridp,4,3,0.00107633126625,0.03280748796012352
CBM,4,3,3.58705137827,1.893951260795197
CBM,9,8,0.0,0.0
CBM,9,8,0.0,0.0
CBM,8,8,0.514456772097,0.7172564200459478
CBM,8,7,0.510176409533,0.7142663435534288
gridp,4,3,0.00107182807389,0.03273878546759917
gridp,37,40,0.000600216640821,0.024499319190970804
gridp,43,43,0.0005886491596,0.024262093058927375
gridp,56,62,0.000615396290174,0.02480718222962009
gridp,48,49,0.000598751979258,0.024469409050045566
Metrop,4,3,1150444.84785,1072.5879207997066
Metrop,11,10,1032920.8071,1016.3271161907917
Metrop,9,8,1023809.8065,1011.8348711614481
Metrop,9,8,1025340.05171,1012.590762208661
Metrop,10,9,1025259.36981,1012.550922083444
